Year,Round,HomeTeam,HomeScore,AwayTeam,AwayScore,Venue,Date,MatchCentreURL
2023,Round 15,Dragons,36,Rabbitohs,30,Netstrata Jubilee Stadium,2023-06-10T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-15/dragons-v-rabbitohs/
2023,Round 15,Broncos,24,Knights,20,Suncorp Stadium,2023-06-10T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-15/broncos-v-knights/
2023,Round 15,Roosters,6,Panthers,30,Allianz Stadium,2023-06-10T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-15/roosters-v-panthers/
2023,Round 15,Storm,54,Sharks,10,AAMI Park,2023-06-11T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-15/storm-v-sharks/
2023,Round 15,Bulldogs,12,Eels,34,Accor Stadium,2023-06-12T06:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-15/bulldogs-v-eels/
2023,Round 16,Cowboys,27,Panthers,23,Queensland Country Bank Stadium,2023-06-16T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-16/cowboys-v-panthers/
2023,Round 16,Knights,16,Roosters,18,McDonald Jones Stadium,2023-06-17T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-16/knights-v-roosters/
2023,Round 16,Eels,34,Sea Eagles,4,CommBank Stadium,2023-06-17T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-16/eels-v-sea-eagles/
2023,Round 16,Wests Tigers,6,Storm,28,Campbelltown Sports Stadium,2023-06-17T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-16/wests-tigers-v-storm/
2023,Round 16,Sharks,48,Bulldogs,10,PointsBet Stadium,2023-06-18T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-16/sharks-v-bulldogs/
2023,Round 17,Dragons,18,Warriors,48,WIN Stadium,2023-06-23T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-17/dragons-v-warriors/
2023,Round 17,Dolphins,20,Eels,48,Sunshine Coast Stadium,2023-06-24T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-17/dolphins-v-eels/
2023,Round 17,Panthers,20,Knights,12,BlueBet Stadium,2023-06-24T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-17/panthers-v-knights/
2023,Round 17,Storm,24,Sea Eagles,6,AAMI Park,2023-06-24T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-17/storm-v-sea-eagles/
2023,Round 17,Broncos,12,Titans,18,Suncorp Stadium,2023-06-25T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-17/broncos-v-titans/
2023,Round 17,Rabbitohs,6,Cowboys,31,Accor Stadium,2023-06-25T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-17/rabbitohs-v-cowboys/
2023,Round 17,Roosters,18,Raiders,20,Allianz Stadium,2023-06-25T08:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-17/roosters-v-raiders/
2023,Round 18,Sharks,52,Dragons,16,PointsBet Stadium,2023-06-29T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-18/sharks-v-dragons/
2023,Round 18,Warriors,6,Rabbitohs,28,Go Media Stadium,2023-06-30T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-18/warriors-v-rabbitohs/
2023,Round 18,Storm,16,Panthers,34,Marvel Stadium,2023-06-30T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-18/storm-v-panthers/
2023,Round 18,Raiders,26,Titans,22,GIO Stadium,2023-07-01T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-18/raiders-v-titans/
2023,Round 18,Cowboys,74,Wests Tigers,0,Queensland Country Bank Stadium,2023-07-01T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-18/cowboys-v-wests-tigers/
2023,Round 18,Broncos,24,Dolphins,16,The Gabba,2023-07-01T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-18/broncos-v-dolphins/
2023,Round 18,Bulldogs,0,Knights,66,Accor Stadium,2023-07-02T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-18/bulldogs-v-knights/
2023,Round 18,Sea Eagles,18,Roosters,16,4 Pines Park,2023-07-02T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-18/sea-eagles-v-roosters/
2023,Round 19,Wests Tigers,12,Sharks,36,CommBank Stadium,2023-07-06T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-19/wests-tigers-v-sharks/
2023,Round 19,Dragons,26,Raiders,36,WIN Stadium,2023-07-07T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-19/dragons-v-raiders/
2023,Round 19,Eels,10,Warriors,46,CommBank Stadium,2023-07-08T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-19/eels-v-warriors/
2023,Round 19,Rabbitohs,32,Bulldogs,36,Accor Stadium,2023-07-08T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-19/rabbitohs-v-bulldogs/
2023,Round 19,Titans,21,Dolphins,23,Cbus Super Stadium,2023-07-09T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-19/titans-v-dolphins/
2023,Round 20,Knights,34,Wests Tigers,18,McDonald Jones Stadium,2023-07-14T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-20/knights-v-wests-tigers/
2023,Round 20,Bulldogs,24,Broncos,44,Belmore Sports Ground,2023-07-15T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-20/bulldogs-v-broncos/
2023,Round 20,Sea Eagles,8,Cowboys,19,4 Pines Park,2023-07-15T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-20/sea-eagles-v-cowboys/
2023,Round 20,Roosters,16,Storm,30,Sydney Cricket Ground,2023-07-15T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-20/roosters-v-storm/
2023,Round 20,Warriors,44,Sharks,12,Go Media Stadium,2023-07-16T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-20/warriors-v-sharks/
2023,Round 20,Dolphins,14,Panthers,24,Kayo Stadium,2023-07-16T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-20/dolphins-v-panthers/
2023,Round 20,Eels,25,Titans,24,CommBank Stadium,2023-07-16T08:15:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-20/eels-v-titans/
2023,Round 21,Dragons,18,Wests Tigers,14,WIN Stadium,2023-07-20T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-21/dragons-v-wests-tigers/
2023,Round 21,Warriors,21,Raiders,20,Go Media Stadium,2023-07-21T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-21/warriors-v-raiders/
2023,Round 21,Rabbitohs,20,Broncos,36,Sunshine Coast Stadium,2023-07-21T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-21/rabbitohs-v-broncos/
2023,Round 21,Titans,18,Roosters,36,Cbus Super Stadium,2023-07-22T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-21/titans-v-roosters/
2023,Round 21,Knights,26,Storm,18,McDonald Jones Stadium,2023-07-22T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-21/knights-v-storm/
2023,Round 21,Cowboys,24,Eels,16,Queensland Country Bank Stadium,2023-07-22T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-21/cowboys-v-eels/
2023,Round 21,Panthers,44,Bulldogs,18,BlueBet Stadium,2023-07-23T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-21/panthers-v-bulldogs/
2023,Round 21,Sharks,26,Sea Eagles,30,PointsBet Stadium,2023-07-23T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-21/sharks-v-sea-eagles/
2023,Round 22,Broncos,32,Roosters,10,The Gabba,2023-07-27T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-22/broncos-v-roosters/
2023,Round 22,Wests Tigers,18,Rabbitohs,32,Scully Park,2023-07-28T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-22/wests-tigers-v-rabbitohs/
2023,Round 22,Storm,46,Eels,16,Marvel Stadium,2023-07-28T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-22/storm-v-eels/
2023,Round 22,Raiders,6,Knights,28,GIO Stadium,2023-07-29T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-22/raiders-v-knights/
2023,Round 22,Dragons,18,Sea Eagles,24,WIN Stadium,2023-07-29T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-22/dragons-v-sea-eagles/
2023,Round 22,Panthers,28,Sharks,0,BlueBet Stadium,2023-07-29T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-22/panthers-v-sharks/
2023,Round 22,Bulldogs,23,Dolphins,22,Salter Oval,2023-07-30T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-22/bulldogs-v-dolphins/
2023,Round 22,Titans,22,Cowboys,13,Cbus Super Stadium,2023-07-30T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-22/titans-v-cowboys/
2023,Round 23,Roosters,26,Sea Eagles,16,Sydney Cricket Ground,2023-08-03T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-23/roosters-v-sea-eagles/
2023,Round 23,Titans,18,Warriors,28,Cbus Super Stadium,2023-08-04T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-23/titans-v-warriors/
2023,Round 23,Panthers,26,Storm,6,BlueBet Stadium,2023-08-04T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-23/panthers-v-storm/
2023,Round 23,Cowboys,14,Broncos,30,Queensland Country Bank Stadium,2023-08-05T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-23/cowboys-v-broncos/
2023,Round 23,Dolphins,28,Knights,30,Optus Stadium,2023-08-05T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-23/dolphins-v-knights/
2023,Round 23,Rabbitohs,16,Sharks,26,Optus Stadium,2023-08-05T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-23/rabbitohs-v-sharks/
2023,Round 23,Eels,26,Dragons,20,CommBank Stadium,2023-08-06T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-23/eels-v-dragons/
2023,Round 23,Raiders,22,Wests Tigers,18,GIO Stadium,2023-08-06T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-23/raiders-v-wests-tigers/
2023,Round 24,Sea Eagles,12,Panthers,24,4 Pines Park,2023-08-10T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-24/sea-eagles-v-panthers/
2023,Round 24,Sharks,36,Titans,6,PointsBet Stadium,2023-08-11T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-24/sharks-v-titans/
2023,Round 24,Broncos,54,Eels,10,The Gabba,2023-08-11T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-24/broncos-v-eels/
2023,Round 24,Rabbitohs,26,Dragons,14,Barlow Park,2023-08-12T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-24/rabbitohs-v-dragons/
2023,Round 24,Wests Tigers,22,Warriors,30,FMG Stadium Waikato,2023-08-12T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-24/wests-tigers-v-warriors/
2023,Round 24,Roosters,30,Dolphins,14,Allianz Stadium,2023-08-12T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-24/roosters-v-dolphins/
2023,Round 24,Storm,48,Raiders,2,AAMI Park,2023-08-13T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-24/storm-v-raiders/
2023,Round 24,Knights,42,Bulldogs,6,McDonald Jones Stadium,2023-08-13T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-24/knights-v-bulldogs/
2023,Round 25,Cowboys,12,Sharks,32,Queensland Country Bank Stadium,2023-08-17T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-25/cowboys-v-sharks/
2023,Round 25,Warriors,29,Sea Eagles,22,Go Media Stadium,2023-08-18T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-25/warriors-v-sea-eagles/
2023,Round 25,Eels,12,Roosters,34,CommBank Stadium,2023-08-18T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-25/eels-v-roosters/
2023,Round 25,Wests Tigers,24,Dolphins,23,CommBank Stadium,2023-08-19T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-25/wests-tigers-v-dolphins/
2023,Round 25,Titans,14,Panthers,40,Cbus Super Stadium,2023-08-19T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-25/titans-v-panthers/
2023,Round 25,Dragons,28,Storm,38,WIN Stadium,2023-08-19T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-25/dragons-v-storm/
2023,Round 25,Knights,29,Rabbitohs,10,McDonald Jones Stadium,2023-08-20T04:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-25/knights-v-rabbitohs/
2023,Round 25,Raiders,36,Bulldogs,24,GIO Stadium,2023-08-20T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-25/raiders-v-bulldogs/
2023,Round 26,Panthers,18,Eels,32,BlueBet Stadium,2023-08-24T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-26/panthers-v-eels/
2023,Round 26,Warriors,18,Dragons,6,Go Media Stadium,2023-08-25T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-26/warriors-v-dragons/
2023,Round 26,Dolphins,10,Cowboys,34,Suncorp Stadium,2023-08-25T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-26/dolphins-v-cowboys/
2023,Round 26,Storm,37,Titans,16,AAMI Park,2023-08-26T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-26/storm-v-titans/
2023,Round 26,Roosters,32,Wests Tigers,8,Allianz Stadium,2023-08-26T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-26/roosters-v-wests-tigers/
2023,Round 26,Raiders,18,Broncos,29,GIO Stadium,2023-08-26T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-26/raiders-v-broncos/
2023,Round 26,Bulldogs,24,Sea Eagles,42,Accor Stadium,2023-08-27T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-26/bulldogs-v-sea-eagles/
2023,Round 26,Knights,32,Sharks,6,McDonald Jones Stadium,2023-08-27T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-26/knights-v-sharks/
2023,Round 27,Broncos,22,Storm,32,Suncorp Stadium,2023-08-31T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-27/broncos-v-storm/
2023,Round 27,Sea Eagles,54,Wests Tigers,12,4 Pines Park,2023-09-01T08:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-27/sea-eagles-v-wests-tigers/
2023,Round 27,Rabbitohs,12,Roosters,26,Accor Stadium,2023-09-01T10:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-27/rabbitohs-v-roosters/
2023,Round 27,Dolphins,34,Warriors,10,Suncorp Stadium,2023-09-02T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-27/dolphins-v-warriors/
2023,Round 27,Panthers,44,Cowboys,12,BlueBet Stadium,2023-09-02T07:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-27/panthers-v-cowboys/
2023,Round 27,Dragons,12,Knights,32,Netstrata Jubilee Stadium,2023-09-02T09:35:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-27/dragons-v-knights/
2023,Round 27,Titans,34,Bulldogs,30,Cbus Super Stadium,2023-09-03T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-27/titans-v-bulldogs/
2023,Round 27,Sharks,24,Raiders,6,PointsBet Stadium,2023-09-03T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/round-27/sharks-v-raiders/
2023,Finals Week 1,Broncos,26,Storm,0,Suncorp Stadium,2023-09-08T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/finals-week-1/broncos-v-storm/
2023,Finals Week 1,Panthers,32,Warriors,6,BlueBet Stadium,2023-09-09T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/finals-week-1/panthers-v-warriors/
2023,Finals Week 1,Sharks,12,Roosters,13,PointsBet Stadium,2023-09-09T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/finals-week-1/sharks-v-roosters/
2023,Finals Week 1,Knights,30,Raiders,28,McDonald Jones Stadium,2023-09-10T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/finals-week-1/knights-v-raiders/
2023,Finals Week 2,Storm,18,Roosters,13,AAMI Park,2023-09-15T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/finals-week-2/storm-v-roosters/
2023,Finals Week 2,Warriors,40,Knights,10,Go Media Stadium,2023-09-16T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2023/finals-week-2/warriors-v-knights/
2023,Finals Week 3,Panthers,38,Storm,4,Accor Stadium,2023-09-22T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/finals-week-3/panthers-v-storm/
2023,Finals Week 3,Broncos,42,Warriors,12,Suncorp Stadium,2023-09-23T09:50:00Z,https://www.nrl.com/draw/nrl-premiership/2023/finals-week-3/broncos-v-warriors/
2023,Grand Final,Panthers,26,Broncos,24,Accor Stadium,2023-10-01T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/grand-final/panthers-v-broncos/
2023,Grand Final,Panthers,26,Broncos,24,Accor Stadium,2023-10-01T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/grand-final/panthers-v-broncos/
2023,Grand Final,Panthers,26,Broncos,24,Accor Stadium,2023-10-01T08:30:00Z,https://www.nrl.com/draw/nrl-premiership/2023/grand-final/panthers-v-broncos/
2024,Round 1,Sea Eagles,36,Rabbitohs,24,Allegiant Stadium,2024-03-03T02:30:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-1/sea-eagles-v-rabbitohs/
2024,Round 1,Roosters,20,Broncos,10,Allegiant Stadium,2024-03-03T04:30:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-1/roosters-v-broncos/
2024,Round 1,Knights,12,Raiders,28,McDonald Jones Stadium,2024-03-07T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-1/knights-v-raiders/
2024,Round 1,Warriors,12,Sharks,16,Go Media Stadium,2024-03-08T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-1/warriors-v-sharks/
2024,Round 1,Storm,8,Panthers,0,AAMI Park,2024-03-08T09:05:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-1/storm-v-panthers/
2024,Round 1,Eels,26,Bulldogs,8,CommBank Stadium,2024-03-09T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-1/eels-v-bulldogs/
2024,Round 1,Titans,4,Dragons,28,Cbus Super Stadium,2024-03-09T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-1/titans-v-dragons/
2024,Round 1,Dolphins,18,Cowboys,43,Suncorp Stadium,2024-03-10T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-1/dolphins-v-cowboys/
2024,Round 2,Broncos,28,Rabbitohs,18,Suncorp Stadium,2024-03-14T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-2/broncos-v-rabbitohs/
2024,Round 2,Sharks,25,Bulldogs,6,PointsBet Stadium,2024-03-15T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-2/sharks-v-bulldogs/
2024,Round 2,Panthers,26,Eels,18,BlueBet Stadium,2024-03-15T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-2/panthers-v-eels/
2024,Round 2,Raiders,32,Wests Tigers,12,GIO Stadium,2024-03-16T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-2/raiders-v-wests-tigers/
2024,Round 2,Cowboys,21,Knights,20,Queensland Country Bank Stadium,2024-03-16T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-2/cowboys-v-knights/
2024,Round 2,Storm,30,Warriors,26,AAMI Park,2024-03-16T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-2/storm-v-warriors/
2024,Round 2,Sea Eagles,21,Roosters,14,4 Pines Park,2024-03-17T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-2/sea-eagles-v-roosters/
2024,Round 2,Dolphins,38,Dragons,0,Kayo Stadium,2024-03-17T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-2/dolphins-v-dragons/
2024,Round 3,Panthers,34,Broncos,12,BlueBet Stadium,2024-03-21T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-3/panthers-v-broncos/
2024,Round 3,Warriors,18,Raiders,10,Apollo Projects Stadium,2024-03-22T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-3/warriors-v-raiders/
2024,Round 3,Roosters,48,Rabbitohs,6,Allianz Stadium,2024-03-22T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-3/roosters-v-rabbitohs/
2024,Round 3,Bulldogs,32,Titans,0,Belmore Sports Ground,2024-03-23T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-3/bulldogs-v-titans/
2024,Round 3,Dragons,24,Cowboys,46,Netstrata Jubilee Stadium,2024-03-23T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-3/dragons-v-cowboys/
2024,Round 3,Wests Tigers,32,Sharks,6,Leichhardt Oval,2024-03-23T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-3/wests-tigers-v-sharks/
2024,Round 3,Eels,28,Sea Eagles,24,CommBank Stadium,2024-03-24T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-3/eels-v-sea-eagles/
2024,Round 3,Knights,14,Storm,12,McDonald Jones Stadium,2024-03-24T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-3/knights-v-storm/
2024,Round 4,Roosters,16,Panthers,22,Allianz Stadium,2024-03-28T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-4/roosters-v-panthers/
2024,Round 4,Rabbitohs,20,Bulldogs,16,Accor Stadium,2024-03-29T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-4/rabbitohs-v-bulldogs/
2024,Round 4,Broncos,38,Cowboys,12,Suncorp Stadium,2024-03-29T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-4/broncos-v-cowboys/
2024,Round 4,Dragons,20,Sea Eagles,12,WIN Stadium,2024-03-30T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-4/dragons-v-sea-eagles/
2024,Round 4,Titans,14,Dolphins,30,Cbus Super Stadium,2024-03-30T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-4/titans-v-dolphins/
2024,Round 4,Warriors,20,Knights,12,Go Media Stadium,2024-03-31T05:05:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-4/warriors-v-knights/
2024,Round 4,Sharks,36,Raiders,22,PointsBet Stadium,2024-03-31T07:15:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-4/sharks-v-raiders/
2024,Round 4,Eels,16,Wests Tigers,17,CommBank Stadium,2024-04-01T05:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-4/eels-v-wests-tigers/
2024,Round 5,Storm,34,Broncos,32,AAMI Park,2024-04-04T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-5/storm-v-broncos/
2024,Round 5,Bulldogs,30,Roosters,26,Accor Stadium,2024-04-05T07:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-5/bulldogs-v-roosters/
2024,Round 5,Knights,30,Dragons,10,McDonald Jones Stadium,2024-04-05T09:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-5/knights-v-dragons/
2024,Round 5,Rabbitohs,4,Warriors,34,Accor Stadium,2024-04-06T04:00:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-5/rabbitohs-v-warriors/
2024,Round 5,Sea Eagles,32,Panthers,18,4 Pines Park,2024-04-06T06:30:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-5/sea-eagles-v-panthers/
2024,Round 5,Dolphins,26,Wests Tigers,16,Suncorp Stadium,2024-04-06T08:35:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-5/dolphins-v-wests-tigers/
2024,Round 5,Cowboys,35,Titans,22,Queensland Country Bank Stadium,2024-04-07T06:05:00Z,https://www.nrl.com/draw/nrl-premiership/2024/round-5/cowboys-v-titans/
